Year,Period,State,ANSI,Affected by,% of Impact,state_code
2020,JUL THRU SEP,North Carolina,37,Viral fever,17.9,NC
2020,JUL THRU SEP,North Carolina,37,Unknown,3.1,NC
2020,JUL THRU SEP,North Carolina,37,Covid,66,NC
2020,OCT THRU DEC,North Carolina,37,Tuberculosis,3.8,NC
2020,OCT THRU DEC,North Carolina,37,Other,11.1,NC
2020,OCT THRU DEC,North Carolina,37,Malaria,2,NC
2020,OCT THRU DEC,North Carolina,37,Viral fever,10.4,NC
2020,OCT THRU DEC,North Carolina,37,Unknown,5.2,NC
2020,OCT THRU DEC,North Carolina,37,Covid,53,NC
2019,JAN THRU MAR,North Carolina,37,Tuberculosis,0.2,NC
2019,JAN THRU MAR,North Carolina,37,Other,7.2,NC
2019,JAN THRU MAR,North Carolina,37,Malaria,1.5,NC
2019,JAN THRU MAR,North Carolina,37,Viral fever,17.4,NC
2019,JAN THRU MAR,North Carolina,37,Unknown,3.9,NC
2019,JAN THRU MAR,North Carolina,37,Covid,34.7,NC
2019,APR THRU JUN,North Carolina,37,Tuberculosis,2.3,NC
2019,APR THRU JUN,North Carolina,37,Other,5.1,NC
2019,APR THRU JUN,North Carolina,37,Malaria,0.8,NC
2019,APR THRU JUN,North Carolina,37,Viral fever,5.5,NC
2019,APR THRU JUN,North Carolina,37,Unknown,1.5,NC
2019,APR THRU JUN,North Carolina,37,Covid,23.4,NC
2019,JUL THRU SEP,North Carolina,37,Tuberculosis,3.3,NC
2019,JUL THRU SEP,North Carolina,37,Other,7.6,NC
2019,JUL THRU SEP,North Carolina,37,Malaria,20.3,NC
2019,JUL THRU SEP,North Carolina,37,Viral fever,36.1,NC
2019,JUL THRU SEP,North Carolina,37,Unknown,1.8,NC
2019,JUL THRU SEP,North Carolina,37,Covid,74.5,NC
2019,OCT THRU DEC,North Carolina,37,Tuberculosis,3.9,NC
2019,OCT THRU DEC,North Carolina,37,Other,11.7,NC
2019,OCT THRU DEC,North Carolina,37,Malaria,1.5,NC
2019,OCT THRU DEC,North Carolina,37,Viral fever,16.3,NC
2019,OCT THRU DEC,North Carolina,37,Unknown,6.7,NC
2019,OCT THRU DEC,North Carolina,37,Covid,64.2,NC
2018,JAN THRU MAR,North Carolina,37,Tuberculosis,1.9,NC
2018,JAN THRU MAR,North Carolina,37,Other,4,NC
2018,JAN THRU MAR,North Carolina,37,Malaria,2.7,NC
2018,JAN THRU MAR,North Carolina,37,Viral fever,2.5,NC
2018,JAN THRU MAR,North Carolina,37,Unknown,2.4,NC
2018,JAN THRU MAR,North Carolina,37,Covid,9.5,NC
2018,APR THRU JUN,North Carolina,37,Tuberculosis,4.7,NC
2018,APR THRU JUN,North Carolina,37,Other,8.3,NC
2018,APR THRU JUN,North Carolina,37,Malaria,33.8,NC
2018,APR THRU JUN,North Carolina,37,Viral fever,23.5,NC
2018,APR THRU JUN,North Carolina,37,Unknown,41.7,NC
2018,APR THRU JUN,North Carolina,37,Covid,51.8,NC
2018,JUL THRU SEP,North Carolina,37,Tuberculosis,0.1,NC
2018,JUL THRU SEP,North Carolina,37,Other,13.4,NC
2018,JUL THRU SEP,North Carolina,37,Malaria,2.9,NC
2018,JUL THRU SEP,North Carolina,37,Viral fever,13.4,NC
2018,JUL THRU SEP,North Carolina,37,Unknown,3,NC
2018,JUL THRU SEP,North Carolina,37,Covid,27.8,NC
2018,OCT THRU DEC,North Carolina,37,Tuberculosis,1.8,NC
2018,OCT THRU DEC,North Carolina,37,Other,12.5,NC
2018,OCT THRU DEC,North Carolina,37,Malaria,0,NC
2018,OCT THRU DEC,North Carolina,37,Viral fever,7.7,NC
2018,OCT THRU DEC,North Carolina,37,Unknown,1.3,NC
2018,OCT THRU DEC,North Carolina,37,Covid,24,NC
2017,JAN THRU MAR,North Carolina,37,Tuberculosis,0.1,NC
2017,JAN THRU MAR,North Carolina,37,Other,6.2,NC
2017,JAN THRU MAR,North Carolina,37,Malaria,22.9,NC
2017,JAN THRU MAR,North Carolina,37,Viral fever,2.3,NC
2017,JAN THRU MAR,North Carolina,37,Unknown,12.2,NC
2017,JAN THRU MAR,North Carolina,37,Covid,35.5,NC
2017,APR THRU JUN,North Carolina,37,Tuberculosis,0.3,NC
2017,APR THRU JUN,North Carolina,37,Other,5.8,NC
2017,APR THRU JUN,North Carolina,37,Malaria,3.5,NC
2017,APR THRU JUN,North Carolina,37,Viral fever,14.3,NC
2017,APR THRU JUN,North Carolina,37,Unknown,3,NC
2017,APR THRU JUN,North Carolina,37,Covid,51,NC
2017,JUL THRU SEP,North Carolina,37,Tuberculosis,0.7,NC
2017,JUL THRU SEP,North Carolina,37,Other,5.7,NC
2017,JUL THRU SEP,North Carolina,37,Malaria,7.5,NC
2017,JUL THRU SEP,North Carolina,37,Viral fever,27.9,NC
2017,JUL THRU SEP,North Carolina,37,Unknown,8.5,NC
2017,JUL THRU SEP,North Carolina,37,Covid,33.9,NC
2017,OCT THRU DEC,North Carolina,37,Tuberculosis,0.5,NC
2017,OCT THRU DEC,North Carolina,37,Other,5.4,NC
2017,OCT THRU DEC,North Carolina,37,Malaria,0.4,NC
2017,OCT THRU DEC,North Carolina,37,Viral fever,3.4,NC
2017,OCT THRU DEC,North Carolina,37,Unknown,3.4,NC
2017,OCT THRU DEC,North Carolina,37,Covid,9.6,NC
2021,JAN THRU MAR,North Dakota,38,Tuberculosis,0,ND
2021,JAN THRU MAR,North Dakota,38,Other,0.4,ND
2021,JAN THRU MAR,North Dakota,38,Malaria,6.5,ND
2021,JAN THRU MAR,North Dakota,38,Viral fever,0,ND
2021,JAN THRU MAR,North Dakota,38,Unknown,1.3,ND
2021,JAN THRU MAR,North Dakota,38,Covid,6.9,ND
2020,JAN THRU MAR,North Dakota,38,Tuberculosis,1.1,ND
2020,JAN THRU MAR,North Dakota,38,Other,0.8,ND
2020,JAN THRU MAR,North Dakota,38,Malaria,0,ND
2020,JAN THRU MAR,North Dakota,38,Viral fever,0.1,ND
2020,JAN THRU MAR,North Dakota,38,Unknown,0,ND
2020,JAN THRU MAR,North Dakota,38,Covid,1.4,ND
2020,APR THRU JUN,North Dakota,38,Tuberculosis,4.9,ND
2020,APR THRU JUN,North Dakota,38,Other,4.9,ND
2020,APR THRU JUN,North Dakota,38,Malaria,4.7,ND
2020,APR THRU JUN,North Dakota,38,Viral fever,7.9,ND
2020,APR THRU JUN,North Dakota,38,Unknown,4.3,ND
2020,APR THRU JUN,North Dakota,38,Covid,34.8,ND
2020,JUL THRU SEP,North Dakota,38,Tuberculosis,9.6,ND
2020,JUL THRU SEP,North Dakota,38,Other,10.9,ND
2020,JUL THRU SEP,North Dakota,38,Malaria,10.4,ND
2020,JUL THRU SEP,North Dakota,38,Viral fever,11.5,ND
2020,JUL THRU SEP,North Dakota,38,Unknown,1.2,ND
2020,JUL THRU SEP,North Dakota,38,Covid,52.6,ND
2020,OCT THRU DEC,North Dakota,38,Tuberculosis,8.1,ND
2020,OCT THRU DEC,North Dakota,38,Other,4.3,ND
2020,OCT THRU DEC,North Dakota,38,Malaria,10.6,ND
2020,OCT THRU DEC,North Dakota,38,Viral fever,9.4,ND
2020,OCT THRU DEC,North Dakota,38,Unknown,4.6,ND
2020,OCT THRU DEC,North Dakota,38,Covid,29.5,ND
2019,JAN THRU MAR,North Dakota,38,Tuberculosis,0,ND
2019,JAN THRU MAR,North Dakota,38,Other,0.2,ND
2019,JAN THRU MAR,North Dakota,38,Malaria,0,ND
2019,JAN THRU MAR,North Dakota,38,Viral fever,0,ND
2019,JAN THRU MAR,North Dakota,38,Unknown,0.2,ND
2019,JAN THRU MAR,North Dakota,38,Covid,0.8,ND
2019,APR THRU JUN,North Dakota,38,Tuberculosis,3.2,ND
2019,APR THRU JUN,North Dakota,38,Other,3.2,ND
2019,APR THRU JUN,North Dakota,38,Malaria,5.3,ND
2019,APR THRU JUN,North Dakota,38,Viral fever,4,ND
2019,APR THRU JUN,North Dakota,38,Unknown,1,ND
2019,APR THRU JUN,North Dakota,38,Covid,29.3,ND
2019,JUL THRU SEP,North Dakota,38,Tuberculosis,3.4,ND
2019,JUL THRU SEP,North Dakota,38,Other,8.1,ND
2019,JUL THRU SEP,North Dakota,38,Malaria,8.1,ND
2019,JUL THRU SEP,North Dakota,38,Viral fever,11.9,ND
2019,JUL THRU SEP,North Dakota,38,Unknown,1.9,ND
2019,JUL THRU SEP,North Dakota,38,Covid,42,ND
2019,OCT THRU DEC,North Dakota,38,Tuberculosis,0.2,ND
2019,OCT THRU DEC,North Dakota,38,Other,0.9,ND
2019,OCT THRU DEC,North Dakota,38,Malaria,0.5,ND
2019,OCT THRU DEC,North Dakota,38,Viral fever,16.5,ND
2019,OCT THRU DEC,North Dakota,38,Unknown,0.3,ND
2019,OCT THRU DEC,North Dakota,38,Covid,41.7,ND
2018,JAN THRU MAR,North Dakota,38,Tuberculosis,0,ND
2018,JAN THRU MAR,North Dakota,38,Other,0.1,ND
2018,JAN THRU MAR,North Dakota,38,Malaria,0,ND
2018,JAN THRU MAR,North Dakota,38,Viral fever,0,ND
2018,JAN THRU MAR,North Dakota,38,Unknown,11.7,ND
2018,JAN THRU MAR,North Dakota,38,Covid,2.7,ND
2018,APR THRU JUN,North Dakota,38,Tuberculosis,2.1,ND
2018,APR THRU JUN,North Dakota,38,Other,3.6,ND
2018,APR THRU JUN,North Dakota,38,Malaria,1.1,ND
2018,APR THRU JUN,North Dakota,38,Viral fever,3.7,ND
2018,APR THRU JUN,North Dakota,38,Unknown,0.2,ND
2018,APR THRU JUN,North Dakota,38,Covid,16.2,ND
2018,JUL THRU SEP,North Dakota,38,Tuberculosis,6.3,ND
2018,JUL THRU SEP,North Dakota,38,Other,9.9,ND
2018,JUL THRU SEP,North Dakota,38,Malaria,12.9,ND
2018,JUL THRU SEP,North Dakota,38,Viral fever,11.8,ND
2018,JUL THRU SEP,North Dakota,38,Unknown,3.1,ND
2018,JUL THRU SEP,North Dakota,38,Covid,38,ND
2018,OCT THRU DEC,North Dakota,38,Tuberculosis,1.5,ND
2018,OCT THRU DEC,North Dakota,38,Other,2.6,ND
2018,OCT THRU DEC,North Dakota,38,Malaria,0.4,ND
2018,OCT THRU DEC,North Dakota,38,Viral fever,7.9,ND
2018,OCT THRU DEC,North Dakota,38,Unknown,2.2,ND
2018,OCT THRU DEC,North Dakota,38,Covid,23.5,ND
2017,JAN THRU MAR,North Dakota,38,Tuberculosis,0,ND
2017,JAN THRU MAR,North Dakota,38,Other,2.5,ND
2017,JAN THRU MAR,North Dakota,38,Malaria,0,ND
2017,JAN THRU MAR,North Dakota,38,Viral fever,1.7,ND
2017,JAN THRU MAR,North Dakota,38,Unknown,0.1,ND
2017,JAN THRU MAR,North Dakota,38,Covid,1.7,ND
2017,APR THRU JUN,North Dakota,38,Tuberculosis,0.1,ND
2017,APR THRU JUN,North Dakota,38,Other,4.6,ND
2017,APR THRU JUN,North Dakota,38,Malaria,4.3,ND
2017,APR THRU JUN,North Dakota,38,Viral fever,3,ND
2017,APR THRU JUN,North Dakota,38,Unknown,0.3,ND
2017,APR THRU JUN,North Dakota,38,Covid,15.5,ND
2017,JUL THRU SEP,North Dakota,38,Tuberculosis,8.1,ND
2017,JUL THRU SEP,North Dakota,38,Other,4.1,ND
2017,JUL THRU SEP,North Dakota,38,Malaria,12.3,ND
2017,JUL THRU SEP,North Dakota,38,Viral fever,15.5,ND
2017,JUL THRU SEP,North Dakota,38,Unknown,3.7,ND
2017,JUL THRU SEP,North Dakota,38,Covid,33.8,ND
2017,OCT THRU DEC,North Dakota,38,Tuberculosis,1.8,ND
2017,OCT THRU DEC,North Dakota,38,Other,3.7,ND
2017,OCT THRU DEC,North Dakota,38,Malaria,1.5,ND
2017,OCT THRU DEC,North Dakota,38,Viral fever,2.3,ND
2017,OCT THRU DEC,North Dakota,38,Unknown,2.1,ND
2017,OCT THRU DEC,North Dakota,38,Covid,10.8,ND
2021,JAN THRU MAR,Ohio,39,Tuberculosis,11.1,OH
2021,JAN THRU MAR,Ohio,39,Other,6.7,OH
2021,JAN THRU MAR,Ohio,39,Malaria,1.1,OH
2021,JAN THRU MAR,Ohio,39,Viral fever,9.9,OH
2021,JAN THRU MAR,Ohio,39,Unknown,3.1,OH
2021,JAN THRU MAR,Ohio,39,Covid,49.3,OH
2020,JAN THRU MAR,Ohio,39,Tuberculosis,6.5,OH
2020,JAN THRU MAR,Ohio,39,Other,15.8,OH
2020,JAN THRU MAR,Ohio,39,Malaria,3.2,OH
2020,JAN THRU MAR,Ohio,39,Viral fever,10,OH
2020,JAN THRU MAR,Ohio,39,Unknown,11.6,OH
2020,JAN THRU MAR,Ohio,39,Covid,39.6,OH
2020,APR THRU JUN,Ohio,39,Tuberculosis,1.7,OH
2020,APR THRU JUN,Ohio,39,Other,21.6,OH
2020,APR THRU JUN,Ohio,39,Malaria,2.7,OH
2020,APR THRU JUN,Ohio,39,Viral fever,30.7,OH
2020,APR THRU JUN,Ohio,39,Unknown,1.5,OH
2020,APR THRU JUN,Ohio,39,Covid,38.8,OH
2020,JUL THRU SEP,Ohio,39,Tuberculosis,2.6,OH
2020,JUL THRU SEP,Ohio,39,Other,11.9,OH
2020,JUL THRU SEP,Ohio,39,Malaria,1.3,OH
2020,JUL THRU SEP,Ohio,39,Viral fever,40.9,OH
2020,JUL THRU SEP,Ohio,39,Unknown,1.2,OH
2020,JUL THRU SEP,Ohio,39,Covid,58.9,OH
2020,OCT THRU DEC,Ohio,39,Tuberculosis,0.1,OH
2020,OCT THRU DEC,Ohio,39,Other,2.4,OH
2020,OCT THRU DEC,Ohio,39,Malaria,8.1,OH
2020,OCT THRU DEC,Ohio,39,Viral fever,5.8,OH
2020,OCT THRU DEC,Ohio,39,Unknown,9.9,OH
2020,OCT THRU DEC,Ohio,39,Covid,29.3,OH
2019,JAN THRU MAR,Ohio,39,Tuberculosis,0.6,OH
2019,JAN THRU MAR,Ohio,39,Other,5.2,OH
2019,JAN THRU MAR,Ohio,39,Malaria,0.1,OH
2019,JAN THRU MAR,Ohio,39,Viral fever,11.6,OH
2019,JAN THRU MAR,Ohio,39,Unknown,16.5,OH
2019,JAN THRU MAR,Ohio,39,Covid,25.8,OH
2019,APR THRU JUN,Ohio,39,Tuberculosis,6.2,OH
2019,APR THRU JUN,Ohio,39,Other,16.6,OH
2019,APR THRU JUN,Ohio,39,Malaria,10.4,OH
2019,APR THRU JUN,Ohio,39,Viral fever,6.4,OH
2019,APR THRU JUN,Ohio,39,Unknown,3,OH
2019,APR THRU JUN,Ohio,39,Covid,45.5,OH
2019,JUL THRU SEP,Ohio,39,Tuberculosis,4.7,OH
2019,JUL THRU SEP,Ohio,39,Other,11.7,OH
2019,JUL THRU SEP,Ohio,39,Malaria,6.7,OH
2019,JUL THRU SEP,Ohio,39,Viral fever,19.1,OH
2019,JUL THRU SEP,Ohio,39,Unknown,7,OH
2019,JUL THRU SEP,Ohio,39,Covid,51.5,OH
2019,OCT THRU DEC,Ohio,39,Tuberculosis,7.1,OH
2019,OCT THRU DEC,Ohio,39,Other,8.4,OH
2019,OCT THRU DEC,Ohio,39,Malaria,6.4,OH
2019,OCT THRU DEC,Ohio,39,Viral fever,23.3,OH
2019,OCT THRU DEC,Ohio,39,Unknown,2.9,OH
2019,OCT THRU DEC,Ohio,39,Covid,45.3,OH
2018,JAN THRU MAR,Ohio,39,Tuberculosis,0.2,OH
2018,JAN THRU MAR,Ohio,39,Other,10.2,OH
2018,JAN THRU MAR,Ohio,39,Malaria,1.3,OH
2018,JAN THRU MAR,Ohio,39,Viral fever,4.3,OH
2018,JAN THRU MAR,Ohio,39,Unknown,5.3,OH
2018,JAN THRU MAR,Ohio,39,Covid,41.6,OH
2018,APR THRU JUN,Ohio,39,Tuberculosis,0.6,OH
2018,APR THRU JUN,Ohio,39,Other,2.9,OH
2018,APR THRU JUN,Ohio,39,Malaria,18.3,OH
2018,APR THRU JUN,Ohio,39,Viral fever,2.2,OH
2018,APR THRU JUN,Ohio,39,Unknown,1.4,OH
2018,APR THRU JUN,Ohio,39,Covid,10.6,OH
2018,JUL THRU SEP,Ohio,39,Tuberculosis,2.3,OH
2018,JUL THRU SEP,Ohio,39,Other,3.6,OH
2018,JUL THRU SEP,Ohio,39,Malaria,2.9,OH
2018,JUL THRU SEP,Ohio,39,Viral fever,10.6,OH
2018,JUL THRU SEP,Ohio,39,Unknown,3.2,OH
2018,JUL THRU SEP,Ohio,39,Covid,60.6,OH
2018,OCT THRU DEC,Ohio,39,Tuberculosis,0.8,OH
2018,OCT THRU DEC,Ohio,39,Other,11.2,OH
2018,OCT THRU DEC,Ohio,39,Malaria,4.2,OH
2018,OCT THRU DEC,Ohio,39,Viral fever,18.1,OH
2018,OCT THRU DEC,Ohio,39,Unknown,10.9,OH
2018,OCT THRU DEC,Ohio,39,Covid,42,OH
2017,JAN THRU MAR,Ohio,39,Tuberculosis,1,OH
2017,JAN THRU MAR,Ohio,39,Other,17.8,OH
2017,JAN THRU MAR,Ohio,39,Malaria,3,OH
2017,JAN THRU MAR,Ohio,39,Viral fever,1.6,OH
2017,JAN THRU MAR,Ohio,39,Unknown,3.1,OH
2017,JAN THRU MAR,Ohio,39,Covid,10.7,OH
2017,APR THRU JUN,Ohio,39,Tuberculosis,3,OH
2017,APR THRU JUN,Ohio,39,Other,11.2,OH
2017,APR THRU JUN,Ohio,39,Malaria,11.9,OH
2017,APR THRU JUN,Ohio,39,Viral fever,4.1,OH
2017,APR THRU JUN,Ohio,39,Unknown,29,OH
2017,APR THRU JUN,Ohio,39,Covid,15.8,OH
2017,JUL THRU SEP,Ohio,39,Tuberculosis,0.6,OH
2017,JUL THRU SEP,Ohio,39,Other,1.6,OH
2017,JUL THRU SEP,Ohio,39,Malaria,23.4,OH
2017,JUL THRU SEP,Ohio,39,Viral fever,8,OH
2017,JUL THRU SEP,Ohio,39,Unknown,1.7,OH
2017,JUL THRU SEP,Ohio,39,Covid,30.7,OH
2017,OCT THRU DEC,Ohio,39,Tuberculosis,2,OH
2017,OCT THRU DEC,Ohio,39,Other,14.5,OH
2017,OCT THRU DEC,Ohio,39,Malaria,7.3,OH
2017,OCT THRU DEC,Ohio,39,Viral fever,8.8,OH
2017,OCT THRU DEC,Ohio,39,Unknown,2.1,OH
2017,OCT THRU DEC,Ohio,39,Covid,36.3,OH
2021,JAN THRU MAR,Oklahoma,40,Tuberculosis,0,OK
2021,JAN THRU MAR,Oklahoma,40,Other,0,OK
2021,JAN THRU MAR,Oklahoma,40,Malaria,0,OK
2021,JAN THRU MAR,Oklahoma,40,Viral fever,0.3,OK
2021,JAN THRU MAR,Oklahoma,40,Unknown,0,OK
2021,JAN THRU MAR,Oklahoma,40,Covid,7.7,OK
2020,JAN THRU MAR,Oklahoma,40,Tuberculosis,3.2,OK
2020,JAN THRU MAR,Oklahoma,40,Other,3.1,OK
2020,JAN THRU MAR,Oklahoma,40,Malaria,0.1,OK
2020,JAN THRU MAR,Oklahoma,40,Viral fever,8.5,OK
2020,JAN THRU MAR,Oklahoma,40,Unknown,2,OK
2020,JAN THRU MAR,Oklahoma,40,Covid,24.1,OK
2020,APR THRU JUN,Oklahoma,40,Tuberculosis,9.6,OK
2020,APR THRU JUN,Oklahoma,40,Other,12.4,OK
2020,APR THRU JUN,Oklahoma,40,Malaria,26.7,OK
2020,APR THRU JUN,Oklahoma,40,Viral fever,10.9,OK
2020,APR THRU JUN,Oklahoma,40,Unknown,0.1,OK
2020,APR THRU JUN,Oklahoma,40,Covid,60.2,OK
2020,JUL THRU SEP,Oklahoma,40,Tuberculosis,0.1,OK
2020,JUL THRU SEP,Oklahoma,40,Other,17.2,OK
2020,JUL THRU SEP,Oklahoma,40,Malaria,23.5,OK
2020,JUL THRU SEP,Oklahoma,40,Viral fever,51.1,OK
2020,JUL THRU SEP,Oklahoma,40,Unknown,23.4,OK
2020,JUL THRU SEP,Oklahoma,40,Covid,59.6,OK
2020,OCT THRU DEC,Oklahoma,40,Tuberculosis,0,OK
2020,OCT THRU DEC,Oklahoma,40,Other,0,OK
2020,OCT THRU DEC,Oklahoma,40,Malaria,0,OK
2020,OCT THRU DEC,Oklahoma,40,Viral fever,0.4,OK
2020,OCT THRU DEC,Oklahoma,40,Unknown,0.3,OK
2020,OCT THRU DEC,Oklahoma,40,Covid,13.1,OK
2019,JAN THRU MAR,Oklahoma,40,Tuberculosis,0,OK
2019,JAN THRU MAR,Oklahoma,40,Other,0.5,OK
2019,JAN THRU MAR,Oklahoma,40,Malaria,0.1,OK
2019,JAN THRU MAR,Oklahoma,40,Viral fever,1,OK
2019,JAN THRU MAR,Oklahoma,40,Unknown,0.3,OK
2019,JAN THRU MAR,Oklahoma,40,Covid,11.9,OK
2019,APR THRU JUN,Oklahoma,40,Tuberculosis,11.2,OK
2019,APR THRU JUN,Oklahoma,40,Other,7.7,OK
2019,APR THRU JUN,Oklahoma,40,Malaria,0.5,OK
2019,APR THRU JUN,Oklahoma,40,Viral fever,2.3,OK
2019,APR THRU JUN,Oklahoma,40,Unknown,0.3,OK
2019,APR THRU JUN,Oklahoma,40,Covid,23.6,OK
2019,JUL THRU SEP,Oklahoma,40,Tuberculosis,10,OK
2019,JUL THRU SEP,Oklahoma,40,Other,4.7,OK
2019,JUL THRU SEP,Oklahoma,40,Malaria,3.8,OK
2019,JUL THRU SEP,Oklahoma,40,Viral fever,23,OK
2019,JUL THRU SEP,Oklahoma,40,Unknown,2,OK
2019,JUL THRU SEP,Oklahoma,40,Covid,22,OK
2019,OCT THRU DEC,Oklahoma,40,Tuberculosis,0,OK
2019,OCT THRU DEC,Oklahoma,40,Other,0,OK
2019,OCT THRU DEC,Oklahoma,40,Malaria,0,OK
2019,OCT THRU DEC,Oklahoma,40,Viral fever,0.5,OK
2019,OCT THRU DEC,Oklahoma,40,Unknown,0.2,OK
2019,OCT THRU DEC,Oklahoma,40,Covid,1,OK
2018,JAN THRU MAR,Oklahoma,40,Tuberculosis,0,OK
2018,JAN THRU MAR,Oklahoma,40,Other,0.9,OK
2018,JAN THRU MAR,Oklahoma,40,Malaria,0.3,OK
2018,JAN THRU MAR,Oklahoma,40,Viral fever,1.2,OK
2018,JAN THRU MAR,Oklahoma,40,Unknown,21,OK
2018,JAN THRU MAR,Oklahoma,40,Covid,4.9,OK
2018,APR THRU JUN,Oklahoma,40,Tuberculosis,0.2,OK
2018,APR THRU JUN,Oklahoma,40,Other,0.6,OK
2018,APR THRU JUN,Oklahoma,40,Malaria,1.2,OK
2018,APR THRU JUN,Oklahoma,40,Viral fever,2.8,OK
2018,APR THRU JUN,Oklahoma,40,Unknown,0.4,OK
2018,APR THRU JUN,Oklahoma,40,Covid,51.8,OK
2018,JUL THRU SEP,Oklahoma,40,Tuberculosis,0.3,OK
2018,JUL THRU SEP,Oklahoma,40,Other,1.4,OK
2018,JUL THRU SEP,Oklahoma,40,Malaria,0.7,OK
2018,JUL THRU SEP,Oklahoma,40,Viral fever,6.5,OK
2018,JUL THRU SEP,Oklahoma,40,Unknown,21.8,OK
2018,JUL THRU SEP,Oklahoma,40,Covid,7.5,OK
2018,OCT THRU DEC,Oklahoma,40,Tuberculosis,0,OK
2018,OCT THRU DEC,Oklahoma,40,Other,0.1,OK
2018,OCT THRU DEC,Oklahoma,40,Malaria,0.1,OK
2018,OCT THRU DEC,Oklahoma,40,Viral fever,0.5,OK
2018,OCT THRU DEC,Oklahoma,40,Unknown,0.7,OK
2018,OCT THRU DEC,Oklahoma,40,Covid,4.9,OK
2017,JAN THRU MAR,Oklahoma,40,Tuberculosis,0.5,OK
2017,JAN THRU MAR,Oklahoma,40,Other,2.1,OK
2017,JAN THRU MAR,Oklahoma,40,Malaria,0,OK
2017,JAN THRU MAR,Oklahoma,40,Viral fever,10.1,OK
2017,JAN THRU MAR,Oklahoma,40,Unknown,2.9,OK
2017,JAN THRU MAR,Oklahoma,40,Covid,14.5,OK
2017,APR THRU JUN,Oklahoma,40,Tuberculosis,0,OK
2017,APR THRU JUN,Oklahoma,40,Other,7,OK
2017,APR THRU JUN,Oklahoma,40,Malaria,0.1,OK
2017,APR THRU JUN,Oklahoma,40,Viral fever,6.3,OK
2017,APR THRU JUN,Oklahoma,40,Unknown,1.9,OK
2017,APR THRU JUN,Oklahoma,40,Covid,66.1,OK
2017,JUL THRU SEP,Oklahoma,40,Tuberculosis,0.1,OK
2017,JUL THRU SEP,Oklahoma,40,Other,0.6,OK
2017,JUL THRU SEP,Oklahoma,40,Malaria,0.1,OK
2017,JUL THRU SEP,Oklahoma,40,Viral fever,2.3,OK
2017,JUL THRU SEP,Oklahoma,40,Unknown,0.4,OK
2017,JUL THRU SEP,Oklahoma,40,Covid,1.6,OK
2017,OCT THRU DEC,Oklahoma,40,Tuberculosis,0.1,OK
2017,OCT THRU DEC,Oklahoma,40,Other,1.3,OK
2017,OCT THRU DEC,Oklahoma,40,Malaria,0.1,OK
2017,OCT THRU DEC,Oklahoma,40,Viral fever,4.5,OK
2017,OCT THRU DEC,Oklahoma,40,Unknown,2.5,OK
2017,OCT THRU DEC,Oklahoma,40,Covid,2.8,OK
2021,JAN THRU MAR,Oregon,41,Tuberculosis,0.2,OR
2021,JAN THRU MAR,Oregon,41,Other,2.7,OR
2021,JAN THRU MAR,Oregon,41,Malaria,0.2,OR
2021,JAN THRU MAR,Oregon,41,Viral fever,0.1,OR
2021,JAN THRU MAR,Oregon,41,Unknown,0.5,OR
2021,JAN THRU MAR,Oregon,41,Covid,18,OR
2020,JAN THRU MAR,Oregon,41,Tuberculosis,1.2,OR
2020,JAN THRU MAR,Oregon,41,Other,3.7,OR
2020,JAN THRU MAR,Oregon,41,Malaria,6.7,OR
2020,JAN THRU MAR,Oregon,41,Viral fever,0.7,OR
2020,JAN THRU MAR,Oregon,41,Unknown,1,OR
2020,JAN THRU MAR,Oregon,41,Covid,36,OR
2020,APR THRU JUN,Oregon,41,Tuberculosis,8.1,OR
2020,APR THRU JUN,Oregon,41,Other,15.6,OR
2020,APR THRU JUN,Oregon,41,Malaria,6.6,OR
2020,APR THRU JUN,Oregon,41,Viral fever,3.5,OR
2020,APR THRU JUN,Oregon,41,Unknown,0.2,OR
2020,APR THRU JUN,Oregon,41,Covid,46.1,OR
2020,JUL THRU SEP,Oregon,41,Tuberculosis,7,OR
2020,JUL THRU SEP,Oregon,41,Other,10.7,OR
2020,JUL THRU SEP,Oregon,41,Malaria,45.1,OR
2020,JUL THRU SEP,Oregon,41,Viral fever,2.8,OR
2020,JUL THRU SEP,Oregon,41,Unknown,0.8,OR
2020,JUL THRU SEP,Oregon,41,Covid,57.2,OR
2020,OCT THRU DEC,Oregon,41,Tuberculosis,16,OR
2020,OCT THRU DEC,Oregon,41,Other,0.9,OR
2020,OCT THRU DEC,Oregon,41,Malaria,14.8,OR
2020,OCT THRU DEC,Oregon,41,Viral fever,4.6,OR
2020,OCT THRU DEC,Oregon,41,Unknown,0.2,OR
2020,OCT THRU DEC,Oregon,41,Covid,44.1,OR
2019,JAN THRU MAR,Oregon,41,Tuberculosis,10.1,OR
2019,JAN THRU MAR,Oregon,41,Other,15.4,OR
2019,JAN THRU MAR,Oregon,41,Malaria,9.1,OR
2019,JAN THRU MAR,Oregon,41,Viral fever,8.5,OR
2019,JAN THRU MAR,Oregon,41,Unknown,8.5,OR
2019,JAN THRU MAR,Oregon,41,Covid,28.7,OR
2019,APR THRU JUN,Oregon,41,Tuberculosis,8.8,OR
2019,APR THRU JUN,Oregon,41,Other,15.8,OR
2019,APR THRU JUN,Oregon,41,Malaria,3.5,OR
2019,APR THRU JUN,Oregon,41,Viral fever,10.6,OR
2019,APR THRU JUN,Oregon,41,Unknown,11.3,OR
2019,APR THRU JUN,Oregon,41,Covid,37.2,OR
